"Reporter","Partner","Trade","Product","Indicator","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"Indonesia","United-States","Export","Miscellaneous","Export","832222.3300000001","814830.297","832627.3179999999","704889.0310000001","884973.58","881076.2119999999","993717.557","1074600.572","1091638.75","1067400.6549999998","1001944.976"
"Indonesia","United-States","Export","PlasticorRubber","Export","1588380.402","1853415.481","2291279.811","1203659.0050000001","2388873.167","3631640.152","2572919.799","2323162.726","1848674.145","1778653.5189999999","1777671.256"
"Indonesia","United-States","Export","StoneandGlass","Export","175481.49700000003","164585.1","132044.948","118613.761","148755.791","149254.947","147242.034","164711.948","200427.75600000002","170243.452","201370.116"
"Indonesia","United-States","Export","TextilesandClothing","Export","3628403.331","3762650.136","3799296.0779999997","3482780.466","4144490.9639999997","4577972.727","4102101.932","4098241.5009999997","3959485.157","3942214.491","3827815.1649999996"
"Indonesia","United-States","Export","Transportation","Export","166656.928","153981.947","89396.386","80545.255","77528.187","77673.042","94969.269","98882.976","90220.176","149251.201","208539.27300000002"
"Indonesia","United-States","Export","Vegetable","Export","327607.434","605177.6640000001","730941.6839999999","461866.2970000001","505488.73500000004","763230.7210000001","798296.8580000001","975272.3999999999","1226414.8630000001","1231779.4340000001","1574186.6719999998"
"Indonesia","United-States","Export","Wood","Export","650993.472","697835.216","568519.629","487065.545","524843.237","518551.645","577220.3069999999","606600.1379999999","751222.035","702691.773","613992.822"
"Mexico","China","Import","AllProducts","Import","24438280.002","29743657.241","34690315.433","32528971.963","45607547.925","52247992.107","56936124.937","61321380.499","66255965.394","69987806.696","69520668.449"
"Mexico","China","Import","Capitalgoods","Import","15875488.45899999","16640891.096000025","22237662.43999999","22248804.299999993","32260766.718000025","35847238.120999984","38496340.634","42482342.596000016","44299703.38899995","45639810.91499999","46197138.00199999"
"Mexico","China","Import","Consumergoods","Import","5473813.849000003","6646927.167000005","8475200.390000012","7031942.076999994","8632433.390000006","9703238.386999998","10997581.484999998","11979137.86699999","13577563.971000008","14643625.849000024","14313477.840000026"
"Mexico","China","Import","Intermediategoods","Import","2323986.148","2411955.7959999996","3069692.828000001","2453558.059999995","3480520.6460000025","5184263.279000005","5515777.641000002","4923100.741000001","5893228.97299999","6788670.532000002","6499176.544999997"
"Mexico","China","Import","Rawmaterials","Import","207257.62800000008","233119.47700000007","225047.81399999993","183190.343","279150.15900000004","355653.1199999999","287402.1399999997","380099.73700000014","377320.035","351156.073","330557.2970000003"
"Mexico","China","Import","Animal","Import","101444.416","115167.145","91255.643","75153.124","122960.647","166621.065","69871.09300000001","188582.26799999995","191222.734","159528.454","185369.115"
"Mexico","China","Import","Chemicals","Import","537337.869","828219.853","1058392.615","882171.92","1209560.225","1506147.6059999997","1635631.624","1687684.9740000002","2004713.664","2204084.986","2046716.384"
"Mexico","China","Import","FoodProducts","Import","63512.95100000001","79570.86200000001","97875.566","73112.946","115315.97","121046.121","92601.488","151571.231","145085.802","144721.608","152050.964"
"Mexico","China","Import","Footwear","Import","123584.09599999999","146889.318","168898.194","143884.557","203004.575","254355.588","368068.176","446771.827","542947.1969999999","601741.4199999999","553184.942"
"Mexico","China","Import","Fuels","Import","111208.712","130114.954","152221.611","102712.741","133925.765","131890.952","125548.67","129106.003","182663.567","226430.282","232944.204"
"Mexico","China","Import","HidesandSkins","Import","248597.43600000002","297107.362","305893.388","233539.37000000002","301702.181","366941.79099999997","449306.827","452371.335","530708.478","527581.914","486258.815"
"Mexico","China","Import","MachandElec","Import","16263328.798","16152275.989999998","22197944.07","22556794.658","32408398.585","35641112.592999995","38398558.827","41097634.199","43367313.088","44452287.653","45078353.671000004"
"Mexico","China","Import","Metals","Import","1252005.648","1298936.946","1701547.63","1420888.235","1768001.1410000003","3182851.014","3442312.58","2957909.714","3321276.231","3627937.938","3300608.7819999997"
"Mexico","China","Import","Minerals","Import","30338.372","29952.012","31127.753","23403.809","29665.284","30690.132","41134.172","39245.206","23006.234","34031.564","22805.776"
"Mexico","China","Import","Miscellaneous","Import","2638147.915","4049792.921","5390676.212999999","4132762.522","5218485.293","5818072.747","6135740.8149999995","7208595.947","7527037.700000001","8512294.788","8322441.421"
"Mexico","China","Import","PlasticorRubber","Import","825936.663","1026718.774","1258340.26","1102489.416","1554457.365","1828990.086","2148551.266","2333591.2460000003","2717104.238","2843675.3099999996","2742954.0930000003"
"Mexico","China","Import","StoneandGlass","Import","311097.669","294667.499","418859.154","286677.88","417967.83499999996","524539.441","601825.2889999999","610517.098","748799.307","808421.4139999999","701335.026"
"Mexico","China","Import","TextilesandClothing","Import","583022.334","499060.80199999997","603237.0549999999","606827.639","868543.8239999999","1074901.049","1502635.3420000002","1814271.584","2203208.5349999997","2716140.5009999997","2739620.3469999996"
"Mexico","China","Import","Transportation","Import","513166.48","646230.8239999999","821812.698","558509.1009999999","849524.439","1091644.731","1384229.657","1644505.051","2123539.346","2472901.331","2330739.653"
"Mexico","China","Import","Vegetable","Import","74410.247","89275.81199999999","126429.306","111910.79800000001","121813.554","140413.485","124755.715","118704.85699999999","127034.049","152831.77699999997","145736.121"
"Mexico","China","Import","Wood","Import","203461.086","249200.777","265804.277","218133.247","284221.242","367773.70599999995","415353.396","440317.95900000003","500305.22400000005","503195.75600000005","479549.13500000007"
"Belgium","China","Import","AllProducts","Import","12946487.969","17296722.276","19729995.986","14792626.942","16750297.636","20510553.648","17348824.025","18514316.666","18108907.26","16212822.237","16173278.355"
"Belgium","China","Import","Capitalgoods","Import","3267972.992","4126955.815999999","4489113.016999998","3682644.608999997","4112789.144999998","5435564.546999997","4569821.2490000045","4353518.169999995","4050502.275999998","3915100.315000002","3939230.5610000007"
"Belgium","China","Import","Consumergoods","Import","6752818.917000008","8150273.603000005","9431595.679999989","8205216.743999994","8947051.22799999","9795790.109000007","8656905.34400001","9548273.68","9168020.015000002","8161400.315999999","8573127.310999995"
"Belgium","China","Import","Intermediategoods","Import","2593077.1930000023","4587748.219999995","5285575.635000001","2620206.609000001","3170385.758999998","4592819.738","3569910.942000004","4067577.661","4355236.576999993","3709275.4000000036","3282910.1089999997"
"Belgium","China","Import","Rawmaterials","Import","269454.3549999999","301252.0740000001","362412.9520000001","241889.70100000006","365482.4049999999","489379.16199999995","405981.5169999999","383870.806","360923.5720000002","307328.04699999996","287926.82"
"Belgium","China","Import","Animal","Import","54003.293","80618.267","109264.49399999999","94150.763","124759.294","141841.326","129042.912","142577.912","128300.017","123298.14899999999","100315.418"
"Belgium","China","Import","Chemicals","Import","534986.706","732842.92","1023995.97","837144.8700000001","1114736.238","1479984.285","1247333.7100000002","1528276.0500000003","1719333.207","1344948.6539999999","1362960.9870000002"
"Belgium","China","Import","FoodProducts","Import","52441.524","63035.393000000004","78383.456","62053.29999999999","60486.879","77185.597","70720.726","66974.529","85353.64799999999","67030.353","61152.2"
"Belgium","China","Import","Footwear","Import","689506.2549999999","829869.9809999999","935344.054","889039.969","927831.84","859626.397","944767.0429999998","1095936.041","1152164.029","1136048.562","1248492.664"
"Belgium","China","Import","Fuels","Import","115963.243","117695.596","348055.327","197825.285","108172.986","20216.001","2676.945","2253.45","3292.548","9403.357","40284.949"
"Belgium","China","Import","HidesandSkins","Import","455502.30000000005","549416.6379999999","535996.81","432872.57300000003","452658.862","520654.612","479004.333","511825.515","498226.351","429966.805","397214.339"
"Belgium","China","Import","MachandElec","Import","3619185.563","4468626.479","4897532.448000001","3827952.912","4442385.95","5936330.716","5010177.763","4788466.624","4269903.044","4077277.376","3984491.2229999998"
"Belgium","China","Import","Metals","Import","1336988.47","3016830.926","3291677.32","1133717.0690000001","1432166.5630000003","2424202.2759999996","1751005.9819999998","2018571.722","2329292.5700000003","2159392.888","1894544.9479999996"
"Belgium","China","Import","Minerals","Import","38504.547","61549.391","58200.081000000006","33698.775","55885.232","66268.099","68447.91100000001","51625.963","45687.149000000005","29071.931","29287.517"
"Belgium","China","Import","Miscellaneous","Import","1738885.542","2122072.657","2454725.705","1998265.152","2392091.743","2529790.1520000002","2373925.4979999997","2679255.0349999997","2517744.888","2364974.6890000002","2470231.26"
"Belgium","China","Import","PlasticorRubber","Import","425849.735","584284.064","606327.4099999999","524495.1340000001","639877.99","902276.8350000001","778092.978","841696.8200000001","935356.3090000001","837887.0260000001","822274.809"
"Belgium","China","Import","StoneandGlass","Import","1100347.969","1265584.4719999998","1444600.044","1062705.854","1248470.073","1448743.118","1285418.119","1265853.43","1104393.659","785464.589","648760.3999999999"
"Belgium","China","Import","TextilesandClothing","Import","1936107.7220000003","2353475.054","2886968.91","2391452.9529999997","2386974.4220000003","2806002.357","2092899.694","2277722.1410000003","2337650.697","2017770.1030000001","2215467.7430000002"
"Belgium","China","Import","Transportation","Import","415896.336","519100.298","466637.786","828410.0880000001","843184.551","682418.6339999998","563753.269","630092.276","424388.828","339600.493","384357.149"
"Belgium","China","Import","Vegetable","Import","67975.079","93853.10500000001","116128.66900000001","100595.93","99117.475","134392.217","124483.28300000002","149652.128","123964.947","106823.20199999999","131141.85100000002"
"Belgium","China","Import","Wood","Import","301202.915","437867.038","476157.505","378246.31","421497.534","480621.02300000004","427073.86000000004","463537.031","433855.36600000004","383864.06200000003","382300.89900000003"
"Canada","China","Export","AllProducts","Export","6879497.813","8873346.576","9881454.06","9797289.632","12854413.791","16984615.845","19383182.171","19900000.429","17447756.204","15786122.069","15832275.983"
"Canada","China","Export","Capitalgoods","Export","1340301.9260000004","1412203.8129999998","1351932.1119999997","1310751.3210000019","1316479.780999998","1793841.7179999994","1767100.587999999","1890490.2770000002","1983912.3769999978","1680449.7680000006","1655266.6130000015"
"Canada","China","Export","Consumergoods","Export","191953.459","208107.25299999988","321628.42500000034","240731.36899999977","340543.8379999998","365547.03999999934","458535.6140000001","562632.1399999994","704631.2799999991","755297.165","1421935.2450000017"
"Canada","China","Export","Intermediategoods","Export","3353931.919000001","4822043.448000001","4796754.030000003","3679980.9470000006","6202887.356","7699622.2279999945","7381930.054999999","7821013.194000004","6973960.255000003","6797806.048000001","6239320.074999993"
"Canada","China","Export","Rawmaterials","Export","1958146.405","2396957.0850000004","3383119.4879999994","4534345.672000001","4938482.005999996","7054207.958000001","9690785.883","9568561.365000002","7739845.858","6496849.133000002","6473484.892999999"
